id,name,adset_id,campaign_id,status,creative,tracking_specs,conversion_specs,created_time,updated_time,creative_details
23848233128610177,Product Ads - Top Customers Combo Mini Collection carouselProducts,23848233127420177,23847104505540177,PAUSED,{'id': '23848233128390177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4363233450388157'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4363233450388157']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-09T06:45:35-0400,2021-06-09T14:44:55-0400,{}
23848233128050177,Product Ads - Top Customers Combo Petite Collection carouselProducts,23848233127420177,23847104505540177,PAUSED,{'id': '23848233127790177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4363233070388195'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4363233070388195']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4218082631546630']}]",2021-06-09T06:45:27-0400,2021-06-09T14:44:53-0400,{}
23847104500400177,Product Ads - Interests Gift Collection carouselProducts,23847104500100177,23847104498950177,PAUSED,{'id': '23847104500280177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4005546252823547'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005546252823547']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T01:43:00-0500,2021-06-09T07:02:40-0400,{}
23847106114850177,Product Ads - Interests Gift Collection carouselProducts,23847104499630177,23847104498950177,PAUSED,{'id': '23847106114670177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4006196349425204']}, {'action.type': ['link_click'], 'post': ['4006196349425204'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T08:09:07-0500,2021-06-09T07:02:13-0400,{}
23847104499980177,Product Ads - Interests Mini Collection carouselProducts,23847104499630177,23847104498950177,PAUSED,{'id': '23847104499860177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005545926156913']}, {'action.type': ['link_click'], 'post': ['4005545926156913'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T01:42:53-0500,2021-06-09T07:01:40-0400,{}
23847104501070177,Product Ads - Interests Mini Collection carouselProducts,23847104500100177,23847104498950177,PAUSED,{'id': '23847104500900177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4005546499490189'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005546499490189']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T01:43:07-0500,2021-06-09T06:59:30-0400,{}
23847104499500177,Product Ads - Interests Mini Collection carouselProducts,23847104499020177,23847104498950177,PAUSED,{'id': '23847104499420177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4005545699490269'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005545699490269']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T01:42:48-0500,2021-06-09T06:59:17-0400,{}
23847104499280177,Product Ads - Interests Gift Collection carouselProducts,23847104499020177,23847104498950177,PAUSED,{'id': '23847104499170177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4005545446156961'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005545446156961']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T01:42:41-0500,2021-06-09T06:59:08-0400,{}
23847104503150177,Product Ads - Warm Visitors Mini Collection carouselProducts,23847104502290177,23847104502120177,PAUSED,{'id': '23847104502980177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4005547779490061'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005547779490061']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4031117590240685']}]",2021-02-08T01:43:33-0500,2021-06-09T06:58:22-0400,{}
23847104502600177,Product Ads - Warm Visitors Gift Collection carouselProducts,23847104502290177,23847104502120177,PAUSED,{'id': '23847104502510177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005547472823425']}, {'action.type': ['link_click'], 'post': ['4005547472823425'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4031117590240685']}]",2021-02-08T01:43:27-0500,2021-06-09T06:58:22-0400,{}
23847104501970177,Product Ads - Interests Mini Collection carouselProducts,23847104501280177,23847104498950177,PAUSED,{'id': '23847104501860177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4005547082823464'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005547082823464']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T01:43:19-0500,2021-02-24T08:51:03-0500,{}
23847104501630177,Product Ads - Interests Gift Collection carouselProducts,23847104501280177,23847104498950177,PAUSED,{'id': '23847104501470177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005546779490161']}, {'action.type': ['link_click'], 'post': ['4005546779490161'], 'post.wall': ['124319427612935']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T01:43:13-0500,2021-02-24T08:51:02-0500,{}
23847104505990177,Product Ads - Top Customers Combo Gift Collection carouselProducts,23847104505720177,23847104505540177,PAUSED,{'id': '23847104505880177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4005548982823274'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005548982823274']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T01:44:02-0500,2021-02-24T08:50:37-0500,{}
23847104506430177,Product Ads - Top Customers Combo Mini Collection carouselProducts,23847104505720177,23847104505540177,PAUSED,{'id': '23847104506310177'},"[{'action.type': ['offsite_conversion'], 'fb_pixel': ['183235503589705']}, {'action.type': ['commerce_event'], 'page': ['124319427612935']}, {'action.type': ['link_click'], 'post': ['4005549232823249'], 'post.wall': ['124319427612935']}, {'action.type': ['post_engagement'], 'page': ['124319427612935'], 'post': ['4005549232823249']}]","[{'action.type': ['offsite_conversion'], 'conversion_id': ['4971349122940174']}]",2021-02-08T01:44:08-0500,2021-02-24T08:50:36-0500,{}
